t(s),solute flux surface 1 (H m-2 s-1)
1e-06,-1161147651711.905
2.1000000000000002e-06,-34148468145469.965
3.3100000000000005e-06,-53420540858539.58
4.641000000000001e-06,-68996820610027.6
6.105100000000001e-06,-82937216680088.52
7.715610000000002e-06,-96025441787866.94
9.487171000000002e-06,-108657691739913.06
1.1435888100000002e-05,-121070004414201.39
1.3579476910000003e-05,-133419487153368.73
1.5937424601000003e-05,-145819708500977.94
1.8531167061100006e-05,-158358304894888.84
2.1384283767210007e-05,-171106618887151.84
2.452271214393101e-05,-184125374532801.62
2.7974983358324114e-05,-197468219221892.9
3.177248169415653e-05,-211184042800790.16
3.5949729863572185e-05,-225318559790879.53
4.0544702849929404e-05,-239915428763220.56
4.559917313492235e-05,-255017070870623.94
5.115909044841459e-05,-270665287171108.84
5.727499949325605e-05,-286901738147028.0
6.400249944258165e-05,-303768326989278.75
7.140274938683982e-05,-321307514629126.9
7.954302432552381e-05,-339562585805140.25
8.84973267580762e-05,-358577879748900.9
9.834705943388383e-05,-385381956923832.7
0.00010918176537727222,-7.762443702811671e+18
0.00012109994191499945,-3.731244017561844e+20
0.0001342099361064994,-3.6099879118106153e+21
0.00014612811264422664,-1.1528296083150439e+22
0.00015696281858761503,-2.3439931671008516e+22
0.00016888099512534226,-4.142913288009616e+22
0.00018199098931684222,-6.709023841102838e+22
0.00019641198292749218,-1.0199519490079446e+23
0.00021227507589920714,-7.72615301489517e+22
0.00022972447816809358,-7.204319189357959e+22
0.00024891882066386867,-6.604637449142082e+22
0.0002700325974092213,-5.800480647186603e+22
0.00029325775182910917,-4.846786738906801e+22
0.0003182577518291092,-3.86417462949932e+22
0.0003432577518291092,-3.005185623248966e+22
0.0003682577518291092,-2.2931972408395583e+22
0.0003932577518291092,-1.7249038882737238e+22
0.0004182577518291092,-1.2837005609870868e+22
0.00044325775182910924,-9.48179739113471e+21
0.00046825775182910925,-6.969397243591628e+21
0.0004932577518291093,-5.109333341858695e+21
0.0005182577518291092,-3.743240553830668e+21
0.0005432577518291092,-2.745430961649544e+21
0.0005682577518291091,-2.0186657878962518e+21
0.0005932577518291091,-1.4897509496799916e+21
0.000618257751829109,-1.1045838973574448e+21
0.000643257751829109,-8.235364316828956e+20
0.000668257751829109,-6.178162912196069e+20
0.0006932577518291089,-4.6661572386897094e+20
0.0007182577518291089,-3.5494316898581866e+20
0.0007432577518291088,-2.7201031969103574e+20
0.0007682577518291088,-2.100509695953048e+20
0.0007932577518291087,-1.6346551521676916e+20
0.0008182577518291087,-1.28205942720743e+20
0.0008432577518291087,-1.0133579617955956e+20
0.0008682577518291086,-8.071616632560632e+19
0.0008932577518291086,-6.478181509802051e+19
0.0009182577518291085,-5.2381492263344644e+19
0.0009432577518291085,-4.266386270381507e+19
0.0009682577518291084,-3.499581865007455e+19
0.0009932577518291085,-2.8903799147221905e+19
0.0010182577518291086,-2.4031480232230453e+19
0.0010432577518291086,-2.0109141582219452e+19
0.0010682577518291087,-1.6931386834913505e+19
0.0010932577518291088,-1.4340861736940108e+19
0.0011182577518291088,-1.2216295847674673e+19
0.001143257751829109,-1.0463674382613154e+19
0.001168257751829109,-9.009686533255378e+18
0.001193257751829109,-7.796837338728745e+18
0.001218257751829109,-6.77978115201741e+18
0.0012432577518291092,-5.922556667280389e+18
0.0012682577518291092,-5.196490678190993e+18
0.0012932577518291093,-4.578600398895262e+18
0.0013182577518291094,-4.050369378769425e+18
0.0013432577518291094,-3.596804789075724e+18
0.0013682577518291095,-3.205707699590452e+18
0.0013932577518291096,-2.8671053878619177e+18
0.0014182577518291096,-2.572807525416944e+18
0.0014432577518291097,-2.316057535856214e+18
0.0014682577518291098,-2.0912574185227656e+18
0.0014932577518291098,-1.8937495545551089e+18
0.0015182577518291099,-1.7196429124413284e+18
0.00154325775182911,-1.565673730836742e+18
0.00156825775182911,-1.4290949647910188e+18
0.00159325775182911,-1.3075843176806856e+18
0.0016182577518291102,-1.1991725051382464e+18
0.0016432577518291102,-1.102183515650555e+18
0.0016682577518291103,-1.0151861087169878e+18
0.0016932577518291103,-9.369540615085152e+17
0.0017182577518291104,-8.664334647800986e+17
0.0017432577518291105,-8.027157216817468e+17
0.0017682577518291105,-7.450151770934289e+17
0.0017932577518291106,-6.926505201939014e+17
0.0018182577518291107,-6.45029272603119e+17
0.0018432577518291107,-6.016348085121622e+17
0.0018682577518291108,-5.6201545937364365e+17
0.0018932577518291109,-5.2577534045000755e+17
0.001918257751829111,-4.925666040724936e+17
0.001943257751829111,-4.620828788682655e+17
0.001968257751829111,-4.340536976751162e+17
0.0019932577518291107,-4.0823975218689875e+17
0.0020182577518291106,-3.844288408241729e+17
0.0020457577518291107,-3.603520778982183e+17
0.0020760077518291106,-3.361616213679554e+17
0.0021092827518291108,-3.1201974126357805e+17
0.0021458852518291107,-2.8809528736114106e+17
0.002186148001829111,-2.6455967916448205e+17
0.002230437026829111,-2.4158247280025037e+17
0.002279154954329111,-2.1932669925290832e+17
0.002332744674579111,-1.9794420821376643e+17
0.002391693366854111,-1.775712735114539e+17
0.0024565369283566113,-1.5832471685569594e+17
0.0025278648460093614,-1.4029878385797702e+17
0.0026063255554273864,-1.235629607086284e+17
0.002692632335787214,-1.0816085581279928e+17
0.002787569794183024,-9.41101937046903e+16
0.0028920009984184157,-8.140388753921712e+16
0.003006875323077346,-7.0012079928976424e+16
0.0031332370802021696,-5.988497776925272e+16
0.003272235013039476,-5.095626138133026e+16
0.0034251327391605123,-4.3146825409442664e+16
0.0035933202378936524,-3.636860871646491e+16
0.0037783264865001065,-3.0528291646378532e+16
0.003981833359967206,-2.5530676505409692e+16
0.0042056909207810154,-2.1281615591681136e+16
0.004451934237676206,-1.76904038856193e+16
0.004722801886260916,-1.4671604805409412e+16
0.005020756299704097,-1.2146321746865638e+16
0.005348506154491596,-1.0042962903483026e+16
0.005709030994757845,-8297569883384478.0
0.006105608319050719,-6853792772340921.0
0.00654184337577288,-5662596789304645.0
0.007021701938167257,-4681780828468866.0
0.007521701938167258,-3910681349285974.5
0.008021701938167258,-3317952641516124.0
0.008521701938167259,-2853329922105470.5
0.00902170193816726,-2482821885762115.5
0.00952170193816726,-2182855616718156.2
0.01002170193816726,-1936712854769671.2
0.01052170193816726,-1732296825176710.8
0.011021701938167261,-1560695714836116.0
0.011521701938167261,-1415236544577486.2
0.012021701938167262,-1290848569080161.8
0.012521701938167262,-1183626550215759.2
0.013021701938167263,-1090525794254372.4
0.013521701938167263,-1009145717455793.9
0.014021701938167264,-937573935378227.9
0.014521701938167264,-874272397670625.4
0.015021701938167265,-817993168745577.5
0.015521701938167265,-767715398208387.0
0.016021701938167265,-722597631723318.0
0.016521701938167266,-681941359765488.5
0.017021701938167266,-645162890124920.6
0.017521701938167267,-611771449862587.2
0.018021701938167267,-581351994824657.6
0.018521701938167268,-553551608355961.06
0.019021701938167268,-528068660830962.8
0.01952170193816727,-504644109486380.0
0.02002170193816727,-483054470238374.06
0.02052170193816727,-463106104852278.06
0.02102170193816727,-444630550143700.8
0.02152170193816727,-427480678152383.3
0.02202170193816727,-411527522456248.94
0.02252170193816727,-396657642213984.1
0.02302170193816727,-382770922265245.5
0.023521701938167272,-369778728792798.4
0.024021701938167273,-357602356632340.1
0.024521701938167273,-346171716384278.75
0.025021701938167273,-335424220114994.1
0.025521701938167274,-325303832108312.1
0.026021701938167274,-315760257074790.9
0.026521701938167275,-306748243751490.0
0.027021701938167275,-298226985344050.44
0.027521701938167276,-290159601775311.6
0.028021701938167276,-282512691224363.4
0.028521701938167277,-275255940493965.2
0.029021701938167277,-268361785618901.38
0.029521701938167277,-261805115274779.34
0.030021701938167278,-255563011107600.6
0.03052170193816728,-249614519693886.0
0.03102170193816728,-243940451803219.25
0.03152170193816728,-238523205307548.62
0.03202170193816728,-233346608597718.66
0.03252170193816728,-228395781800151.78
0.03302170193816728,-223657013543796.0
0.03352170193816728,-219117651288732.47
0.03402170193816728,-214766003560101.7
0.03452170193816728,-210591252564129.25
0.03502170193816728,-206583376050384.6
0.03552170193816728,-202733077174372.06
0.03602170193816728,-199031721583378.56
0.036521701938167284,-195471280745961.7
0.037021701938167284,-192044280931150.78
0.037521701938167284,-188743757157941.8
0.038021701938167285,-185563211529261.88
0.038521701938167285,-182496575569043.53
0.039021701938167286,-179538176028383.62
0.039521701938167286,-176682703872594.56
0.04002170193816729,-173925186095281.34
0.04052170193816729,-171260960014295.44
0.04102170193816729,-168685649913544.8
0.04152170193816729,-166195145654210.78
0.04202170193816729,-163785583196486.94
0.04252170193816729,-161453326728600.03
0.04302170193816729,-159194952341167.72
0.04352170193816729,-157007233023650.06
0.04402170193816729,-154887124926407.62
0.04452170193816729,-152831754714364.5
0.04502170193816729,-150838407939916.0
0.04552170193816729,-148904518348974.5
0.04602170193816729,-147027658006956.0
0.04652170193816729,-145205528209261.84
0.04702170193816729,-143435951073770.47
0.04752170193816729,-141716861770599.1
0.048021701938167294,-140046301347966.5
0.048521701938167294,-138422410079807.72
0.049021701938167295,-136843421291073.6
0.049521701938167295,-135307655660061.42
0.050021701938167296,-133813515896451.4
0.050521701938167296,-132359481821380.64
0.051021701938167296,-130944105784296.31
0.0515217019381673,-129566008397265.56
0.0520217019381673,-128223874572147.3
0.0525217019381673,-126916449811230.92
0.0530217019381673,-125642536769658.23
0.0535217019381673,-124400992030210.58
0.0540217019381673,-123190723103423.3
0.0545217019381673,-122010685613332.4
0.0550217019381673,-120859880677515.81
0.0555217019381673,-119737352448140.16
0.0560217019381673,-118642185811462.05
0.0565217019381673,-117573504234665.84
0.0570217019381673,-116530467742109.05
0.0575217019381673,-115512271021120.88
0.0580217019381673,-114518141647757.88
0.0585217019381673,-113547338410147.86
0.059021701938167304,-112599149738844.44
0.059521701938167304,-111672892235206.42
0.060021701938167304,-110767909276998.56
0.060521701938167305,-109883569711197.23
0.061021701938167305,-109019266628302.86
0.061521701938167306,-108174416192688.33
0.062021701938167306,-107348456554188.08
0.0625217019381673,-106540846812006.97
0.06302170193816731,-105751066042364.44
0.06352170193816731,-104978612373896.97
0.06402170193816731,-104223002123220.73
0.06452170193816731,-103483768966749.8
0.06502170193816731,-102760463167283.83
0.06552170193816731,-102052650832995.8
0.06602170193816731,-101359913224487.2
0.06652170193816731,-100681846091290.12
0.06702170193816731,-100018059049270.28
0.06752170193816731,-99368174982758.88
0.06802170193816731,-98731829484920.47
0.06852170193816731,-98108670321162.27
0.06902170193816731,-97498356924679.05
0.06952170193816731,-96900559911165.75
0.07002170193816731,-96314960622362.64
0.07052170193816731,-95741250692701.47
0.07102170193816731,-95179131631388.58
0.07152170193816731,-94628314429363.45
0.07202170193816732,-94088519185911.02
0.07252170193816732,-93559474749500.38
0.07302170193816732,-93040918379541.3
0.07352170193816732,-92532595417570.0
0.07402170193816732,-92034258983368.42
0.07452170193816732,-91545669675624.31
0.07502170193816732,-91066595292185.9
0.07552170193816732,-90596810561278.72
0.07602170193816732,-90136096884196.33
0.07652170193816732,-89684242089858.14
0.07702170193816732,-89241040202034.16
0.07752170193816732,-88806291212565.23
0.07802170193816732,-88379800870115.4
0.07852170193816732,-87961380471689.1
0.07902170193816732,-87550846669906.67
0.07952170193816732,-87148021283295.19
0.08002170193816732,-86752731116063.31
0.08052170193816732,-86364807787380.67
0.08102170193816732,-85984087563562.88
0.08152170193816732,-85610411203092.1
0.08202170193816732,-85243623802056.1
0.08252170193816732,-84883574649487.52
0.08302170193816732,-84530117087801.39
0.08352170193816733,-84183108379009.02
0.08402170193816733,-83842409574628.31
0.08452170193816733,-83507885392602.88
0.08502170193816733,-83179404099294.08
0.08552170193816733,-82856837394443.9
0.08602170193816733,-82540060300915.08
0.08652170193816733,-82228951060327.98
0.08702170193816733,-81923391031516.56
0.08752170193816733,-81623264591137.84
0.08802170193816733,-81328459041603.02
0.08852170193816733,-81038864519803.0
0.08902170193816733,-80754373909608.08
0.08952170193816733,-80474882759770.78
0.09002170193816733,-80200289199955.67
0.09052170193816733,-79930493866102.08
0.09102170193816733,-79665399823429.56
0.09152170193816733,-79404912494627.27
0.09202170193816733,-79148939590451.02
0.09252170193816733,-78897391041582.48
0.09302170193816733,-78650178934405.73
0.09352170193816733,-78407217448764.7
0.09402170193816733,-78168422795672.78
0.09452170193816734,-77933713161089.86
0.09502170193816734,-77703008648122.5
0.09552170193816734,-77476231223547.34
0.09602170193816734,-77253304664591.53
0.09652170193816734,-77034154508310.6
0.09702170193816734,-76818708002323.73
0.09752170193816734,-76606894057792.6
0.09802170193816734,-76398643202860.1
0.09852170193816734,-76193887539226.25
0.09902170193816734,-75992560697691.95
0.09952170193816734,-75794597798399.11
0.1,-75608259528571.92
