t(s),solute flux surface 1 (H m-2 s-1)
1e-06,-1161147651711.905
2.1000000000000002e-06,-34148468145469.965
3.3100000000000005e-06,-53420540858539.58
4.641000000000001e-06,-68996820610027.6
6.105100000000001e-06,-82937216680088.52
7.715610000000002e-06,-96025441787866.94
9.487171000000002e-06,-108657691739913.06
1.1435888100000002e-05,-121070004414201.39
1.3579476910000003e-05,-133419487153368.73
1.5937424601000003e-05,-145819708500977.94
1.8531167061100006e-05,-158358304894888.84
2.1384283767210007e-05,-171106618887151.84
2.452271214393101e-05,-184125374532801.62
2.7974983358324114e-05,-197468219221892.9
3.177248169415653e-05,-211184042800790.16
3.5949729863572185e-05,-225318559790879.53
4.0544702849929404e-05,-239915428763220.56
4.559917313492235e-05,-255017070870623.94
5.115909044841459e-05,-270665287171108.84
5.727499949325605e-05,-286901738147028.0
6.400249944258165e-05,-303768326989278.75
7.140274938683982e-05,-321307514629126.9
7.954302432552381e-05,-339562585805140.25
8.84973267580762e-05,-358577879748900.9
9.834705943388383e-05,-383613679402572.44
0.00010918176537727222,-8.145428536049089e+17
0.00012109994191499945,-2.4522845051398337e+19
0.0001342099361064994,-2.5497767262409064e+20
0.00014863092971714937,-1.4034179499902129e+21
0.00016449402268886432,-4.491405324361846e+21
0.0001789150162995143,-9.118998735969352e+21
0.00019477810927122924,-1.6116225021391535e+22
0.00021222751154011569,-1.3545670955839286e+22
0.00023142185403589077,-1.314944224846642e+22
0.0002525356307812434,-1.2337446281281823e+22
0.0002757607852011313,-1.0940199116494848e+22
0.0003007607852011313,-9.169529739386053e+21
0.0003257607852011313,-7.420201152266019e+21
0.0003507607852011313,-5.847914112044391e+21
0.0003757607852011313,-4.5186571178164617e+21
0.00040076078520113133,-3.441336504395601e+21
0.00042576078520113134,-2.59413439921801e+21
0.00045076078520113136,-1.9422752211979157e+21
0.00047576078520113137,-1.4485393826721146e+21
0.0005007607852011314,-1.0786804095357199e+21
0.0005257607852011313,-8.036527697280827e+20
0.0005507607852011313,-6.000421380613425e+20
0.0005757607852011313,-4.496053646960681e+20
0.0006007607852011312,-3.384598744492582e+20
0.0006257607852011312,-2.5621422600678923e+20
0.0006507607852011311,-1.9517813815494905e+20
0.0006757607852011311,-1.497030445963546e+20
0.000700760785201131,-1.1565893453912113e+20
0.000725760785201131,-9.003286478374402e+19
0.000750760785201131,-7.062769247144324e+19
0.0007757607852011309,-5.583946406437658e+19
0.0008007607852011309,-4.449463024488406e+19
0.0008257607852011308,-3.5731813914614346e+19
0.0008507607852011308,-2.8916284028673663e+19
0.0008757607852011307,-2.3578207691814474e+19
0.0009007607852011307,-1.936808260006257e+19
0.0009257607852011307,-1.6024537366938524e+19
0.0009507607852011306,-1.3351020380721854e+19
0.0009757607852011306,-1.1198875652107848e+19
0.0010007607852011305,-9.455012936769446e+18
0.0010257607852011306,-8.032889196978675e+18
0.0010507607852011307,-6.865883248570616e+18
0.0010757607852011307,-5.902405799706789e+18
0.0011007607852011308,-5.102272656833406e+18
0.0011257607852011308,-4.4340012039789527e+18
0.001150760785201131,-3.8727847055806013e+18
0.001175760785201131,-3.3989665512770765e+18
0.001200760785201131,-2.9968850054417075e+18
0.0012257607852011311,-2.653989460287519e+18
0.0012507607852011312,-2.360186315785798e+18
0.0012757607852011312,-2.1072918222637542e+18
0.0013007607852011313,-1.8886530318953754e+18
0.0013257607852011314,-1.6988314370288476e+18
0.0013507607852011314,-1.5333601575126177e+18
0.0013757607852011315,-1.388553459641101e+18
0.0014007607852011316,-1.261356561106647e+18
0.0014257607852011316,-1.1492266413174493e+18
0.0014507607852011317,-1.0500381390612746e+18
0.0014757607852011318,-9.62007039358896e+17
0.0015007607852011318,-8.836300756493135e+17
0.001525760785201132,-8.136356990639237e+17
0.001550760785201132,-7.509443712365389e+17
0.001575760785201132,-6.946362765282872e+17
0.001600760785201132,-6.4392496265451e+17
0.0016257607852011322,-5.981357376722472e+17
0.0016507607852011322,-5.5668789822259994e+17
0.0016757607852011323,-5.190800558434994e+17
0.0017007607852011324,-4.8487797775541024e+17
0.0017257607852011324,-4.5370447629451936e+17
0.0017507607852011325,-4.252309732736485e+17
0.0017757607852011326,-3.9917043848228666e+17
0.0018007607852011326,-3.752714596777925e+17
0.0018257607852011327,-3.533132470503852e+17
0.0018507607852011328,-3.3310141220145894e+17
0.0018757607852011328,-3.1446439095473715e+17
0.0019007607852011329,-2.9725040309433926e+17
0.001925760785201133,-2.8132486119279776e+17
0.001950760785201133,-2.6656815614145286e+17
0.001975760785201133,-2.5287375962581734e+17
0.0020007607852011327,-2.40146593961057e+17
0.002028260785201133,-2.2717747498474486e+17
0.002058510785201133,-2.1403688283040787e+17
0.002091785785201133,-2.0080251494783837e+17
0.002128388285201133,-1.8755740152374106e+17
0.002168651035201133,-1.743881876447604e+17
0.002212940060201133,-1.613831759325315e+17
0.0022616579877011334,-1.4863017137470973e+17
0.0023152477079511334,-1.3621421881128528e+17
0.0023741964002261333,-1.2421534235359763e+17
0.0024390399617286334,-1.1270640446134493e+17
0.0025103678793813836,-1.0175120112935549e+17
0.0025888285887994086,-9.140289838502427e+16
0.002675135369159236,-8.170289443316109e+16
0.0027700728275550464,-7.268016336579451e+16
0.002874504031790438,-6.435110343430417e+16
0.0029893783564493683,-5.6719878382890136e+16
0.003115740113574192,-4.9779208041681816e+16
0.003254738046411498,-4.351153726708109e+16
0.0034076357725325345,-3.789049242672532e+16
0.0035758232712656745,-3.288252362587612e+16
0.0037608295198721287,-2.844862886278973e+16
0.003964336393339228,-2.4546062721434976e+16
0.004188193954153038,-2.1129945757961148e+16
0.004434437271048228,-1.8154708922141464e+16
0.004705304919632938,-1.5575328431040022e+16
0.005003259333076119,-1.3348327338772068e+16
0.005331009187863618,-1.143253917482948e+16
0.005691534028129867,-9789644607712436.0
0.006088111352422741,-8384503549629382.0
0.006524346409144902,-7185312210763796.0
0.00700420497153928,-6163617888550578.0
0.00750420497153928,-5332926240726957.0
0.00800420497153928,-4673873075608987.0
0.008504204971539281,-4141940830748760.0
0.009004204971539281,-3706099250457489.0
0.009504204971539282,-3344217139704741.5
0.010004204971539282,-3040182610798335.5
0.010504204971539283,-2782048444405609.5
0.011004204971539283,-2560808096864435.5
0.011504204971539284,-2369569896035657.5
0.012004204971539284,-2202988657619259.0
0.012504204971539284,-2056867304354114.8
0.013004204971539285,-1927872981914678.2
0.013504204971539285,-1813331666964498.0
0.014004204971539286,-1711077478182471.5
0.014504204971539286,-1619340691232564.2
0.015004204971539287,-1536663520154930.8
0.015504204971539287,-1461836079608563.2
0.016004204971539288,-1393847190229406.5
0.016504204971539288,-1331846224834751.5
0.01700420497153929,-1275113252459944.8
0.01750420497153929,-1223035480810210.5
0.01800420497153929,-1175088521275685.5
0.01850420497153929,-1130821381358982.0
0.01900420497153929,-1089844357787813.9
0.01950420497153929,-1051819207861538.9
0.02000420497153929,-1016451119399541.8
0.02050420497153929,-983482113266514.0
0.021004204971539292,-952685592299355.6
0.021504204971539292,-923861814609232.2
0.022004204971539293,-896834114933458.9
0.022504204971539293,-871445736409350.4
0.023004204971539294,-847557161962912.5
0.023504204971539294,-825043856822030.9
0.024004204971539295,-803794351168492.9
0.024504204971539295,-783708605400520.4
0.025004204971539296,-764696611098312.4
0.025504204971539296,-746677189335001.1
0.026004204971539296,-729576955371351.1
0.026504204971539297,-713329423277044.5
0.027004204971539297,-697874229652667.5
0.027504204971539298,-683156458201813.8
0.028004204971539298,-669126050577442.2
0.0285042049715393,-655737290986664.2
0.0290042049715393,-642948354058651.0
0.0295042049715393,-630720907454051.0
0.0300042049715393,-619019761244719.2
0.0305042049715393,-607812558361524.9
0.0310042049715393,-597069500347058.2
0.0315042049715393,-586763103795154.2
0.0320042049715393,-576867983937795.9
0.0325042049715393,-567360661501683.8
0.0330042049715393,-558219390390953.06
0.0335042049715393,-549424003376311.7
0.034004204971539304,-540955773737071.5
0.034504204971539304,-532797291097193.25
0.035004204971539304,-524932349622081.2
0.035504204971539305,-517345847247417.1
0.036004204971539305,-510023694784610.56
0.036504204971539306,-502952733664977.94
0.037004204971539306,-496120661506220.5
0.03750420497153931,-489515964538795.6
0.03800420497153931,-483127856314804.3
0.03850420497153931,-476946221900167.2
0.03900420497153931,-470961567104767.9
0.03950420497153931,-465164972102692.5
0.04000420497153931,-459548049184623.2
0.04050420497153931,-454102904031214.6
0.04100420497153931,-448822100357278.56
0.04150420497153931,-443698627427821.56
0.04200420497153931,-438725870325257.94
0.04250420497153931,-433897582594251.0
0.04300420497153931,-429207861089498.5
0.04350420497153931,-424651122870615.4
0.04400420497153931,-420222083840564.44
0.04450420497153931,-415915739136022.75
0.04500420497153931,-411727344911502.9
0.045504204971539314,-407652401610232.7
0.046004204971539314,-403686638434428.06
0.046504204971539315,-399825998966858.4
0.047004204971539315,-396066627890241.0
0.047504204971539316,-392404858617574.1
0.048004204971539316,-388837201853000.2
0.048504204971539316,-385360334948038.06
0.04900420497153932,-381971091999301.1
0.04950420497153932,-378666454664654.6
0.05000420497153932,-375443543574011.56
0.05050420497153932,-372299610357867.8
0.05100420497153932,-369232030196061.5
0.05150420497153932,-366238294879069.2
0.05200420497153932,-363316006313852.1
0.05250420497153932,-360462870469299.94
0.05300420497153932,-357676691694670.94
0.05350420497153932,-354955367440180.5
0.05400420497153932,-352296883265777.06
0.05450420497153932,-349699308215285.75
0.05500420497153932,-347160790439757.4
0.05550420497153932,-344679553106820.25
0.05600420497153932,-342253890569217.25
0.056504204971539324,-339882164760378.7
0.057004204971539324,-337562801801471.9
0.057504204971539324,-335294288808730.6
0.058004204971539325,-333075170913183.2
0.058504204971539325,-330904048424237.94
0.059004204971539326,-328779574178949.7
0.059504204971539326,-326700451042564.0
0.06000420497153933,-324665429533288.7
0.06050420497153933,-322673305612362.75
0.06100420497153933,-320722918566439.2
0.06150420497153933,-318813149030662.44
0.06200420497153933,-316942917112477.56
0.06250420497153933,-315111180615707.8
0.06300420497153933,-313316933360732.4
0.06350420497153933,-311559203607925.94
0.06400420497153933,-309837052537025.75
0.06450420497153933,-308149572839135.8
0.06500420497153933,-306495887367164.25
0.06550420497153933,-304875147846477.44
0.06600420497153933,-303286533673566.75
0.06650420497153933,-301729250754654.56
0.06700420497153933,-300202530421529.1
0.06750420497153933,-298705628385864.8
0.06800420497153933,-297237823761345.7
0.06850420497153933,-295798418115645.2
0.06900420497153933,-294386734589078.9
0.06950420497153934,-293002117036932.75
0.07000420497153934,-291643929226542.1
0.07050420497153934,-290311554067245.5
0.07100420497153934,-289004392874072.75
0.07150420497153934,-287721864671954.2
0.07200420497153934,-286463405532701.0
0.07250420497153934,-285228467931403.7
0.07300420497153934,-284016520146397.4
0.07350420497153934,-282827045676766.6
0.07400420497153934,-281659542693458.6
0.07450420497153934,-280513523506399.12
0.07500420497153934,-279388514063260.06
0.07550420497153934,-278284053462020.25
0.07600420497153934,-277199693495238.0
0.07650420497153934,-276134998204291.22
0.07700420497153934,-275089543456310.72
0.07750420497153934,-274062916541390.6
0.07800420497153934,-273054715782561.5
0.07850420497153934,-272064550164105.7
0.07900420497153934,-271092038978153.2
0.07950420497153934,-270136811479680.12
0.08000420497153934,-269198506559415.53
0.08050420497153934,-268276772431346.53
0.08100420497153935,-267371266328627.94
0.08150420497153935,-266481654214700.34
0.08200420497153935,-265607610504076.44
0.08250420497153935,-264748817795279.66
0.08300420497153935,-263904966616201.0
0.08350420497153935,-263075755173466.75
0.08400420497153935,-262260889115490.72
0.08450420497153935,-261460081306000.84
0.08500420497153935,-260673051600243.53
0.08550420497153935,-259899526638819.28
0.08600420497153935,-259139239637201.38
0.08650420497153935,-258391930193984.06
0.08700420497153935,-257657344102228.75
0.08750420497153935,-256935233162653.97
0.08800420497153935,-256225355010581.62
0.08850420497153935,-255527472948364.4
0.08900420497153935,-254841355779805.47
0.08950420497153935,-254166777652054.44
0.09000420497153935,-253503517904043.7
0.09050420497153935,-252851360922356.47
0.09100420497153935,-252210095992828.78
0.09150420497153935,-251579517173403.38
0.09200420497153936,-250959423152675.2
0.09250420497153936,-250349617128270.06
0.09300420497153936,-249749906680016.72
0.09350420497153936,-249160103652051.8
0.09400420497153936,-248580024038026.44
0.09450420497153936,-248009487867572.16
0.09500420497153936,-247448319101622.25
0.09550420497153936,-246896345524830.1
0.09600420497153936,-246353398646138.3
0.09650420497153936,-245819313599911.9
0.09700420497153936,-245293929054727.94
0.09750420497153936,-244777087116802.72
0.09800420497153936,-244268633245062.9
0.09850420497153936,-243768416162827.84
0.09900420497153936,-243276287775197.75
0.09950420497153936,-242792103090211.62
0.1,-242319666162375.1
