t(s),solute flux surface 1 (H m-2 s-1)
1e-06,-1161147651711.905
2.1000000000000002e-06,-34148468145469.965
3.3100000000000005e-06,-53420540858539.58
4.641000000000001e-06,-68996820610027.6
6.105100000000001e-06,-82937216680088.52
7.715610000000002e-06,-96025441787866.94
9.487171000000002e-06,-108657691739913.06
1.1435888100000002e-05,-121070004414201.39
1.3579476910000003e-05,-133419487153368.73
1.5937424601000003e-05,-145819708500977.94
1.8531167061100006e-05,-158358304894888.84
2.1384283767210007e-05,-171106618887151.84
2.452271214393101e-05,-184125374532801.62
2.7974983358324114e-05,-197468219221892.9
3.177248169415653e-05,-211184042800790.16
3.5949729863572185e-05,-225318559790879.53
4.0544702849929404e-05,-239915428763220.56
4.559917313492235e-05,-255017070870623.94
5.115909044841459e-05,-270665287171108.84
5.727499949325605e-05,-286901738147028.0
6.400249944258165e-05,-303768326989278.75
7.140274938683982e-05,-321307514629126.9
7.954302432552381e-05,-339562585805140.25
8.84973267580762e-05,-358577879748899.3
9.834705943388383e-05,-378987659194301.5
0.00010918176537727222,-720786266836385.1
0.00012109994191499945,-1239381996267398.0
0.0001342099361064994,-2037733360378081.5
0.00014863092971714937,-3238507654350761.5
0.00016449402268886432,-5017809525773349.0
0.00018194342495775077,-7631074568241037.0
0.00020113776745352586,-1.1450254202089202e+16
0.00022225154419887848,-1.7007456210770936e+16
0.00024547669861876636,-2.508807150757196e+16
0.00027047669861876637,-3.654639409516129e+16
0.0002954766986187664,-5.13897822685284e+16
0.0003204766986187664,-7.026980597918683e+16
0.0003454766986187664,-9.39111886979231e+16
0.0003704766986187664,-1.2311747063421706e+17
0.0003954766986187664,-1.5877566297614314e+17
0.00042047669861876644,-2.0186050053686058e+17
0.00044547669861876645,-2.5343838864775014e+17
0.00047047669861876646,-3.146710348498141e+17
0.0004954766986187665,-3.8681872206714906e+17
0.0005204766986187664,-4.7124316314865894e+17
0.0005454766986187664,-5.6940986432670515e+17
0.0005704766986187663,-6.828821830655058e+17
0.0005954766986187663,-8.13343717710529e+17
0.0006204766986187663,-9.625784126634406e+17
0.0006454766986187662,-1.1324766483750738e+18
0.0006704766986187662,-1.3250335380753242e+18
0.0006954766986187661,-1.542346097617341e+18
0.0007204766986187661,-1.7866090822014134e+18
0.000745476698618766,-2.0601093100465981e+18
0.000770476698618766,-2.3652182913962993e+18
0.000795476698618766,-2.704382980327454e+18
0.0008204766986187659,-3.080114469481639e+18
0.0008454766986187659,-3.494974458705457e+18
0.0008704766986187658,-3.9515593486812e+18
0.0008954766986187658,-4.4524818423757066e+18
0.0009204766986187657,-5.000349982347678e+18
0.0009454766986187657,-5.597743613129469e+18
0.0009704766986187657,-6.247188335074026e+18
0.0009954766986187656,-6.951127111320328e+18
0.0010204766986187657,-7.546452243567367e+18
0.0010454766986187657,-7.801643310057956e+18
0.0010704766986187658,-7.825091341866162e+18
0.0010954766986187659,-7.684138164314371e+18
0.001120476698618766,-7.432433686546369e+18
0.001145476698618766,-7.111386622532499e+18
0.001170476698618766,-6.751685848207204e+18
0.0011954766986187661,-6.375248986309046e+18
0.0012204766986187662,-5.997178021981338e+18
0.0012454766986187663,-5.627475374217412e+18
0.0012704766986187663,-5.27243774147299e+18
0.0012954766986187664,-4.935734320387086e+18
0.0013204766986187665,-4.619213636814727e+18
0.0013454766986187665,-4.323492885601674e+18
0.0013704766986187666,-4.0483803515568584e+18
0.0013954766986187667,-3.793173364099757e+18
0.0014204766986187667,-3.556865311550601e+18
0.0014454766986187668,-3.3382784378663537e+18
0.0014704766986187669,-3.1361888941863936e+18
0.001495476698618767,-2.949353901377911e+18
0.001520476698618767,-2.776566013609875e+18
0.001545476698618767,-2.6166765322802565e+18
0.0015704766986187671,-2.468608525098905e+18
0.0015954766986187672,-2.3313627602986977e+18
0.0016204766986187673,-2.2040189669528369e+18
0.0016454766986187673,-2.0857341090608e+18
0.0016704766986187674,-1.9757388385999826e+18
0.0016954766986187675,-1.873332920986846e+18
0.0017204766986187675,-1.7778801662796244e+18
0.0017454766986187676,-1.688803217133897e+18
0.0017704766986187676,-1.6055784190921257e+18
0.0017954766986187677,-1.5277309115419907e+18
0.0018204766986187678,-1.454830018947017e+18
0.0018454766986187678,-1.3864849821036434e+18
0.001870476698618768,-1.3223410427504517e+18
0.001895476698618768,-1.262075878117729e+18
0.001920476698618768,-1.20539637141849e+18
0.001945476698618768,-1.1520356980772115e+18
0.001970476698618768,-1.1017507045195133e+18
0.001995476698618768,-1.0543195550380159e+18
0.0020204766986187677,-1.0095396223984814e+18
0.002047976698618768,-9.632113251608504e+17
0.0020782266986187677,-9.155126034889097e+17
0.002111501698618768,-8.666551137495977e+17
0.0021481041986187678,-8.168830285642661e+17
0.002188366948618768,-7.664708316027135e+17
0.002232655973618768,-7.157199441521249e+17
0.0022813739011187683,-6.649541478066762e+17
0.0023349636213687683,-6.145138442826632e+17
0.0023939123136437683,-5.6474926193887744e+17
0.0024587558751462684,-5.160127822628562e+17
0.0025300837927990185,-4.6865061723870035e+17
0.0026085445022170435,-4.2299411862327194e+17
0.002694851282576871,-3.793510418418536e+17
0.0027897887409726813,-3.3799712003058176e+17
0.002894219945208073,-2.9916832644440096e+17
0.0030090942698670032,-2.630542121703742e+17
0.0031354560269918267,-2.2979269528269312e+17
0.003274453959829133,-1.994666403946443e+17
0.0034273516859501694,-1.7210249777710915e+17
0.0035955391846833095,-1.4767116713335795e+17
0.0037805454332897636,-1.260911167478372e+17
0.003984052306756863,-1.0723363486051155e+17
0.0042079098675706725,-9.092993274391294e+16
0.004454153184465863,-7.697967640301003e+16
0.004725020833050573,-6.5160413278848504e+16
0.005022975246493754,-5.523729560823064e+16
0.005350725101281253,-4.697249147943906e+16
0.005711249941547502,-4.013372044927e+16
0.006107827265840376,-3.4501448748590852e+16
0.006544062322562537,-2.9874418830163916e+16
0.0070239208849569145,-2.6073353447663412e+16
0.007523920884956915,-2.307334835212627e+16
0.008023920884956915,-2.074655195952463e+16
0.008523920884956916,-1.8900763814226924e+16
0.009023920884956916,-1.7406190472162278e+16
0.009523920884956917,-1.6173476297664476e+16
0.010023920884956917,-1.5139929474814894e+16
0.010523920884956918,-1.426074411909261e+16
0.011023920884956918,-1.3503314767287472e+16
0.011523920884956919,-1.284349570193232e+16
0.012023920884956919,-1.2263102281126034e+16
0.01252392088495692,-1.1748217097275388e+16
0.01302392088495692,-1.1288025019324934e+16
0.01352392088495692,-1.0874000505752504e+16
0.01402392088495692,-1.0499332673370394e+16
0.014523920884956921,-1.015851291203526e+16
0.015023920884956922,-9847035055122550.0
0.015523920884956922,-9561174476294890.0
0.01602392088495692,-9297823219585714.0
0.01652392088495692,-9054365408101442.0
0.01702392088495692,-8828581951803290.0
0.017523920884956922,-8618576825566740.0
0.018023920884956923,-8422719411811311.0
0.018523920884956923,-8239598941895361.0
0.019023920884956923,-8067988147646287.0
0.019523920884956924,-7906814000231090.0
0.020023920884956924,-7755133953866253.0
0.020523920884956925,-7612116508981176.0
0.021023920884956925,-7477025192012747.0
0.021523920884956926,-7349205262319016.0
0.022023920884956926,-7228072613273576.0
0.022523920884956927,-7113104450041470.0
0.023023920884956927,-7003831418156391.0
0.023523920884956927,-6899830922662547.0
0.024023920884956928,-6800721431329645.0
0.02452392088495693,-6706157595137010.0
0.02502392088495693,-6615826051985436.0
0.02552392088495693,-6529441803018762.0
0.02602392088495693,-6446745072612277.0
0.02652392088495693,-6367498577534341.0
0.02702392088495693,-6291485144321528.0
0.02752392088495693,-6218505623935980.0
0.02802392088495693,-6148377061073279.0
0.028523920884956932,-6080931082506705.0
0.029023920884956932,-6016012474457821.0
0.029523920884956933,-5953477923376085.0
0.030023920884956933,-5893194899029550.0
0.030523920884956934,-5835040660637271.0
0.031023920884956934,-5778901371557982.0
0.03152392088495693,-5724671307784046.0
0.03202392088495693,-5672252149951735.0
0.03252392088495693,-5621552347658246.0
0.03302392088495693,-5572486548420916.0
0.03352392088495693,-5524975083239730.0
0.03402392088495693,-5478943502712459.0
0.034523920884956934,-5434322157449975.0
0.035023920884956934,-5391045818416048.0
0.035523920884956935,-5349053332632409.0
0.036023920884956935,-5308287310373656.0
0.036523920884956936,-5268693840656581.0
0.037023920884956936,-5230222231994805.0
0.037523920884956936,-5192824776039680.0
0.03802392088495694,-5156456531326024.0
0.03852392088495694,-5121075125703543.0
0.03902392088495694,-5086640575203336.0
0.03952392088495694,-5053115117992077.0
0.04002392088495694,-5020463061794083.0
0.04052392088495694,-4988650643600519.0
0.04102392088495694,-4957645900619401.0
0.04152392088495694,-4927418551304804.0
0.04202392088495694,-4897939885549646.0
0.04252392088495694,-4869182663345235.0
0.04302392088495694,-4841121021092794.0
0.04352392088495694,-4813730384885059.0
0.04402392088495694,-4786987390226242.0
0.04452392088495694,-4760869807506322.0
0.04502392088495694,-4735356473022156.0
0.045523920884956944,-4710427224704062.0
0.046023920884956944,-4686062842601726.0
0.046523920884956944,-4662244993320858.0
0.047023920884956945,-4638956178413904.0
0.047523920884956945,-4616179686238983.0
0.048023920884956946,-4593899547129285.0
0.048523920884956946,-4572100491510067.0
0.04902392088495695,-4550767910772573.0
0.04952392088495695,-4529887820830659.0
0.05002392088495695,-4509446827875260.0
0.05052392088495695,-4489432096498355.5
0.05102392088495695,-4469831319725481.0
0.05152392088495695,-4450632691023897.0
0.05202392088495695,-4431824877999662.5
0.05252392088495695,-4413396997778960.0
0.05302392088495695,-4395338593884349.5
0.05352392088495695,-4377639614487503.0
0.05402392088495695,-4360290392048004.0
0.05452392088495695,-4343281624114658.5
0.05502392088495695,-4326604355256743.5
0.05552392088495695,-4310249960143778.5
0.05602392088495695,-4294210127497521.5
0.05652392088495695,-4278476845081195.0
0.057023920884956954,-4263042385489541.5
0.057523920884956954,-4247899292740302.0
0.058023920884956955,-4233040369692684.5
0.058523920884956955,-4218458666070103.0
0.059023920884956955,-4204147467249888.0
0.059523920884956956,-4190100283622986.5
0.060023920884956956,-4176310840489358.0
0.06052392088495696,-4162773068637947.0
0.06102392088495696,-4149481095277241.5
0.06152392088495696,-4136429235547740.0
0.06202392088495696,-4123611984472604.5
0.06252392088495695,-4111024009290608.5
0.06302392088495695,-4098660142258896.0
0.06352392088495695,-4086515373738599.5
0.06402392088495695,-4074584845721795.5
0.06452392088495695,-4062863845619771.0
0.06502392088495695,-4051347800437246.5
0.06552392088495695,-4040032271157836.5
0.06602392088495695,-4028912947471516.5
0.06652392088495696,-4017985642723732.5
0.06702392088495696,-4007246289145827.5
0.06752392088495696,-3996690933294945.5
0.06802392088495696,-3986315731698461.5
0.06852392088495696,-3976116946754776.5
0.06902392088495696,-3966090942769233.5
0.06952392088495696,-3956234182235966.0
0.07002392088495696,-3946543222247664.5
0.07052392088495696,-3937014711077636.5
0.07102392088495696,-3927645384947354.0
0.07152392088495696,-3918432064920884.0
0.07202392088495696,-3909371653920491.0
0.07252392088495696,-3900461133910988.0
0.07302392088495696,-3891697563185716.0
0.07352392088495696,-3883078073790161.5
0.07402392088495696,-3874599869038665.0
0.07452392088495696,-3866260221132801.5
0.07502392088495696,-3858056468920203.5
0.07552392088495696,-3849986015717908.5
0.07602392088495696,-3842046327220109.5
0.07652392088495696,-3834234929515266.0
0.07702392088495696,-3826549407176070.0
0.07752392088495696,-3818987401428230.0
0.07802392088495697,-3811546608390372.0
0.07852392088495697,-3804224777384914.5
0.07902392088495697,-3797019709329878.0
0.07952392088495697,-3789929255172662.0
0.08002392088495697,-3782951314403077.5
0.08052392088495697,-3776083833614897.5
0.08102392088495697,-3769324805126990.0
0.08152392088495697,-3762672265653206.0
0.08202392088495697,-3756124295020468.0
0.08252392088495697,-3749679014951577.5
0.08302392088495697,-3743334587870231.0
0.08352392088495697,-3737089215760037.5
0.08402392088495697,-3730941139078938.0
0.08452392088495697,-3724888635684755.5
0.08502392088495697,-3718930019820904.5
0.08552392088495697,-3713063641139522.0
0.08602392088495697,-3707287883734577.5
0.08652392088495697,-3701601165239390.5
0.08702392088495697,-3696001935937471.0
0.08752392088495697,-3690488677905948.5
0.08802392088495697,-3685059904189266.0
0.08852392088495697,-3679714158005862.5
0.08902392088495698,-3674450011974420.5
0.08952392088495698,-3669266067371144.0
0.09002392088495698,-3664160953404406.5
0.09052392088495698,-3659133326515115.0
0.09102392088495698,-3654181869711830.5
0.09152392088495698,-3649305291909622.0
0.09202392088495698,-3644502327296862.5
0.09252392088495698,-3639771734730046.0
0.09302392088495698,-3635112297129787.0
0.09352392088495698,-3630522820912684.0
0.09402392088495698,-3626002135429863.0
0.09452392088495698,-3621549092431254.5
0.09502392088495698,-3617162565538103.0
0.09552392088495698,-3612841449730603.5
0.09602392088495698,-3608584660860110.0
0.09652392088495698,-3604391135170996.0
0.09702392088495698,-3600259828828190.5
0.09752392088495698,-3596189717473897.5
0.09802392088495698,-3592179795783693.0
0.09852392088495698,-3588229077041462.0
0.09902392088495698,-3584336592727385.5
0.09952392088495698,-3580501392114987.0
0.1,-3576900854606603.5
