t(s),solute flux surface 1 (H m-2 s-1)
1e-06,-1161147651711.905
2.1000000000000002e-06,-34148468145469.965
3.3100000000000005e-06,-53420540858539.58
4.641000000000001e-06,-68996820610027.6
6.105100000000001e-06,-82937216680088.52
7.715610000000002e-06,-96025441787866.94
9.487171000000002e-06,-108657691739913.06
1.1435888100000002e-05,-121070004414201.39
1.3579476910000003e-05,-133419487153368.73
1.5937424601000003e-05,-145819708500977.94
1.8531167061100006e-05,-158358304894888.84
2.1384283767210007e-05,-171106618887151.84
2.452271214393101e-05,-184125374532801.62
2.7974983358324114e-05,-197468219221892.9
3.177248169415653e-05,-211184042800790.16
3.5949729863572185e-05,-225318559790879.53
4.0544702849929404e-05,-239915428763220.56
4.559917313492235e-05,-255017070870623.94
5.115909044841459e-05,-270665287171108.84
5.727499949325605e-05,-286901738147028.0
6.400249944258165e-05,-303768326989278.75
7.140274938683982e-05,-321307514629126.9
7.954302432552381e-05,-339562585805140.25
8.84973267580762e-05,-358577879748899.7
9.834705943388383e-05,-378526205006719.8
0.00010918176537727222,-444991413764596.5
0.00012109994191499945,-511721566092786.6
0.0001342099361064994,-585595382320128.9
0.00014863092971714937,-668445143574652.6
0.00016449402268886432,-761836669123391.2
0.00018194342495775077,-867459161442407.0
0.00020113776745352586,-961423901816004.1
0.00022225154419887848,-1057235438897518.6
0.00024547669861876636,-1152135784175198.2
0.00027047669861876637,-1242924885810097.2
0.0002954766986187664,-1323457106006895.2
0.0003204766986187664,-1394869007988938.8
0.0003454766986187664,-1458262614961311.8
0.0003704766986187664,-1514662023296201.5
0.0003954766986187664,-1564993894246836.8
0.00042047669861876644,-1610081847427048.2
0.00044547669861876645,-1650648800580644.2
0.00047047669861876646,-1687323593674727.5
0.0004954766986187665,-1720649645596213.5
0.0005204766986187664,-1751094283645434.2
0.0005454766986187664,-1779057952844195.8
0.0005704766986187663,-1804882869682225.0
0.0005954766986187663,-1828860907671027.8
0.0006204766986187663,-1851240637431040.2
0.0006454766986187662,-1872233523576393.2
0.0006704766986187662,-1892019324789197.8
0.0006954766986187661,-1910750765498705.5
0.0007204766986187661,-1928557556078961.5
0.000745476698618766,-1945549839050225.5
0.000770476698618766,-1961821134913057.0
0.000795476698618766,-1977450855072518.2
0.0008204766986187659,-1992506442309758.8
0.0008454766986187659,-2007045192021459.2
0.0008704766986187658,-2021115800707813.8
0.0008954766986187658,-2034759681808059.8
0.0009204766986187657,-2048012083412316.5
0.0009454766986187657,-2060903037407929.5
0.0009704766986187657,-2073458165251903.2
0.0009954766986187656,-2085699361893563.2
0.0010204766986187657,-2097645376113284.5
0.0010454766986187657,-2109312302813969.5
0.0010704766986187658,-2120714000487171.5
0.0010954766986187659,-2131862445055078.8
0.001120476698618766,-2142768029641822.5
0.001145476698618766,-2153439818355344.8
0.001170476698618766,-2163885760974304.5
0.0011954766986187661,-2174112874392516.5
0.0012204766986187662,-2184127395810232.5
0.0012454766986187663,-2193934911895483.8
0.0012704766986187663,-2203540467543567.0
0.0012954766986187664,-2212948657289456.0
0.0013204766986187665,-2222163702004647.8
0.0013454766986187665,-2231189513104772.5
0.0013704766986187666,-2240029746169376.5
0.0013954766986187667,-2248687845593677.5
0.0014204766986187667,-2257167081653308.0
0.0014454766986187668,-2265470581159311.0
0.0014704766986187669,-2273601352706015.5
0.001495476698618767,-2281562307364080.0
0.001520476698618767,-2289356275546013.5
0.001545476698618767,-2296986020660277.0
0.0015704766986187671,-2304454250083672.0
0.0015954766986187672,-2311763623892915.5
0.0016204766986187673,-2318916761736870.5
0.0016454766986187673,-2325916248169129.0
0.0016704766986187674,-2332764636710338.5
0.0016954766986187675,-2339464452874876.5
0.0017204766986187675,-2346018196347211.5
0.0017454766986187676,-2352428342477863.0
0.0017704766986187676,-2358697343227813.0
0.0017954766986187677,-2364827627682238.0
0.0018204766986187678,-2370821602224935.5
0.0018454766986187678,-2376681650452283.0
0.001870476698618768,-2382410132894075.5
0.001895476698618768,-2388009386594764.5
0.001920476698618768,-2393481724594876.5
0.001945476698618768,-2398829435356357.0
0.001970476698618768,-2404054782153674.5
0.001995476698618768,-2409160002456622.0
0.0020204766986187677,-2414147307323776.5
0.002047976698618768,-2419493707764658.0
0.0020782266986187677,-2425209537820167.5
0.002111501698618768,-2431301967847695.5
0.0021481041986187678,-2437774148357038.0
0.002188366948618768,-2444624249141798.0
0.002232655973618768,-2451844399255923.5
0.0022813739011187683,-2459419541256659.5
0.0023349636213687683,-2467326222455592.0
0.0023939123136437683,-2475531357104002.5
0.0024587558751462684,-2483991006443775.0
0.0025300837927990185,-2492649238087478.5
0.0026085445022170435,-2501437141667179.5
0.002694851282576871,-2510272093235055.0
0.0027897887409726813,-2519057375088795.5
0.002894219945208073,-2527682268948226.0
0.0030090942698670032,-2536022746330211.5
0.0031354560269918267,-2543942877979513.0
0.003274453959829133,-2551297071336639.5
0.0034273516859501694,-2557933217999184.0
0.0035955391846833095,-2563696789205222.5
0.0037805454332897636,-2568435854588063.5
0.003984052306756863,-2572006917416625.0
0.0042079098675706725,-2574281361095258.5
0.004454153184465863,-2575152192671014.0
0.004725020833050573,-2574540660517765.5
0.005022975246493754,-2572402230113506.5
0.005350725101281253,-2568731342756600.5
0.005711249941547502,-2563564377294376.5
0.006107827265840376,-2556980302415784.0
0.006544062322562537,-2549098657800410.5
0.0070239208849569145,-2540074735288827.5
0.007523920884956915,-2530610399041215.5
0.008023920884956915,-2521298496923259.5
0.008523920884956916,-2512275678689896.0
0.009023920884956916,-2503624398234641.5
0.009523920884956917,-2495389364656945.0
0.010023920884956917,-2487589354039388.5
0.010523920884956918,-2480225665524224.5
0.011023920884956918,-2473288146096448.0
0.011523920884956919,-2466759454446321.0
0.012023920884956919,-2460618051180377.0
0.01252392088495692,-2454840270148240.5
0.01302392088495692,-2449401729293888.0
0.01352392088495692,-2444278268934291.0
0.01402392088495692,-2439446554298590.0
0.014523920884956921,-2434884441438337.5
0.015023920884956922,-2430571178343274.5
0.015523920884956922,-2426487492963831.5
0.01602392088495692,-2422615605298916.0
0.01652392088495692,-2418939189992335.5
0.01702392088495692,-2415443308145667.5
0.017523920884956922,-2412114321437956.5
0.018023920884956923,-2408939797575660.5
0.018523920884956923,-2405908413159631.0
0.019023920884956923,-2403009858041604.0
0.019523920884956924,-2400234743597009.0
0.020023920884956924,-2397574516557767.0
0.020523920884956925,-2395021379056784.5
0.021023920884956925,-2392568215274841.0
0.021523920884956926,-2390208524594646.5
0.022023920884956926,-2387936361068558.0
0.022523920884956927,-2385746278815698.5
0.023023920884956927,-2383633282942460.0
0.023523920884956927,-2381592785497866.5
0.024023920884956928,-2379620566043400.0
0.02452392088495693,-2377712736353870.5
0.02502392088495693,-2375865708874831.0
0.02552392088495693,-2374076168482657.0
0.02602392088495693,-2372341047264874.5
0.02652392088495693,-2370657501914478.0
0.02702392088495693,-2369022893524794.0
0.02752392088495693,-2367434769448599.0
0.02802392088495693,-2365890847053135.5
0.028523920884956932,-2364388999099928.0
0.029023920884956932,-2362927240622318.0
0.029523920884956933,-2361503717085763.5
0.030023920884956933,-2360116693729119.0
0.030523920884956934,-2358764545924024.0
0.031023920884956934,-2357445750468464.5
0.03152392088495693,-2356158877678008.0
0.03202392088495693,-2354902584249188.5
0.03252392088495693,-2353675606723413.0
0.03302392088495693,-2352476755592270.0
0.03352392088495693,-2351304909882542.5
0.03402392088495693,-2350159012245896.5
0.034523920884956934,-2349038064442884.5
0.035023920884956934,-2347941123232411.5
0.035523920884956935,-2346867296580992.5
0.036023920884956935,-2345815740208697.5
0.036523920884956936,-2344785654384517.5
0.037023920884956936,-2343776281005521.5
0.037523920884956936,-2342786900878942.5
0.03802392088495694,-2341816831240753.0
0.03852392088495694,-2340865423429056.5
0.03902392088495694,-2339932060773134.5
0.03952392088495694,-2339016156593451.0
0.04002392088495694,-2338117152391653.5
0.04052392088495694,-2337234516130785.0
0.04102392088495694,-2336367740674245.0
0.04152392088495694,-2335516342297832.0
0.04202392088495694,-2334679859338300.0
0.04252392088495694,-2333857850905895.5
0.04302392088495694,-2333049895706248.0
0.04352392088495694,-2332255590923720.5
0.04402392088495694,-2331474551196596.0
0.04452392088495694,-2330706407628051.5
0.04502392088495694,-2329950806909876.5
0.045523920884956944,-2329207410441528.5
0.046023920884956944,-2328475893564908.0
0.046523920884956944,-2327755944798815.5
0.047023920884956945,-2327047265154599.5
0.047523920884956945,-2326349567466917.0
0.048023920884956946,-2325662575793570.5
0.048523920884956946,-2324986024820229.0
0.04902392088495695,-2324319659332854.0
0.04952392088495695,-2323663233689772.0
0.05002392088495695,-2323016511354137.0
0.05052392088495695,-2322379264427566.5
0.05102392088495695,-2321751273242456.0
0.05152392088495695,-2321132325934571.5
0.05202392088495695,-2320522218088215.5
0.05252392088495695,-2319920752353680.5
0.05302392088495695,-2319327738131332.5
0.05352392088495695,-2318742991235585.0
0.05402392088495695,-2318166333608779.5
0.05452392088495695,-2317597593021057.0
0.05502392088495695,-2317036602818557.0
0.05552392088495695,-2316483201653321.0
0.05602392088495695,-2315937233257284.0
0.05652392088495695,-2315398546201687.0
0.057023920884956954,-2314866993697179.5
0.057523920884956954,-2314342433368371.0
0.058023920884956955,-2313824727089862.0
0.058523920884956955,-2313313740770462.0
0.059023920884956955,-2312809344212223.5
0.059523920884956956,-2312311410921326.0
0.060023920884956956,-2311819817971041.0
0.06052392088495696,-2311334445836984.5
0.06102392088495696,-2310855178276265.0
0.06152392088495696,-2310381902176324.5
0.06202392088495696,-2309914507447887.5
0.06252392088495695,-2309452886883422.0
0.06302392088495695,-2308996936063996.0
0.06352392088495695,-2308546553233513.5
0.06402392088495695,-2308101639215989.5
0.06452392088495695,-2307662097294953.0
0.06502392088495695,-2307227833144225.0
0.06552392088495695,-2306798754716324.0
0.06602392088495695,-2306374772180391.5
0.06652392088495696,-2305955797825145.5
0.06702392088495696,-2305541745996652.5
0.06752392088495696,-2305132533010677.5
0.06802392088495696,-2304728077099926.5
0.06852392088495696,-2304328298332170.5
0.06902392088495696,-2303933118562502.0
0.06952392088495696,-2303542461360617.5
0.07002392088495696,-2303156251967672.5
0.07052392088495696,-2302774417220052.0
0.07102392088495696,-2302396885527973.5
0.07152392088495696,-2302023586789106.5
0.07202392088495696,-2301654452378246.5
0.07252392088495696,-2301289415071953.5
0.07302392088495696,-2300928409027830.5
0.07352392088495696,-2300571369722605.5
0.07402392088495696,-2300218233931197.0
0.07452392088495696,-2299868939671810.5
0.07502392088495696,-2299523426185990.0
0.07552392088495696,-2299181633885782.5
0.07602392088495696,-2298843504338197.0
0.07652392088495696,-2298508980215899.0
0.07702392088495696,-2298178005286244.5
0.07752392088495696,-2297850524359335.0
0.07802392088495697,-2297526483284754.0
0.07852392088495697,-2297205828896674.0
0.07902392088495697,-2296888509012623.5
0.07952392088495697,-2296574472388862.5
0.08002392088495697,-2296263668713443.5
0.08052392088495697,-2295956048565942.5
0.08102392088495697,-2295651563410857.5
0.08152392088495697,-2295350165561833.5
0.08202392088495697,-2295051808173042.0
0.08252392088495697,-2294756445209085.0
0.08302392088495697,-2294464031441122.0
0.08352392088495697,-2294174522403194.5
0.08402392088495697,-2293887874405427.0
0.08452392088495697,-2293604044481719.5
0.08502392088495697,-2293322990407557.5
0.08552392088495697,-2293044670655981.0
0.08602392088495697,-2292769044402999.0
0.08652392088495697,-2292496071493261.0
0.08702392088495697,-2292225712445731.5
0.08752392088495697,-2291957928420109.5
0.08802392088495697,-2291692681222980.0
0.08852392088495697,-2291429933271556.5
0.08902392088495698,-2291169647603085.0
0.08952392088495698,-2290911787843065.0
0.09002392088495698,-2290656318214168.0
0.09052392088495698,-2290403203499638.0
0.09102392088495698,-2290152409060302.5
0.09152392088495698,-2289903900792683.5
0.09202392088495698,-2289657645146223.0
0.09252392088495698,-2289413609089776.5
0.09302392088495698,-2289171760122594.5
0.09352392088495698,-2288932066245463.0
0.09402392088495698,-2288694495969419.0
0.09452392088495698,-2288459018286795.5
0.09502392088495698,-2288225602679794.0
0.09552392088495698,-2287994219098030.0
0.09602392088495698,-2287764837964356.5
0.09652392088495698,-2287537430145317.5
0.09702392088495698,-2287311966969879.0
0.09752392088495698,-2287088420190245.0
0.09802392088495698,-2286866762007731.5
0.09852392088495698,-2286646965037758.5
0.09902392088495698,-2286429002320855.0
0.09952392088495698,-2286212847299013.5
0.1,-2286008650179840.0
