t(s),solute flux surface 1 (H m-2 s-1)
1e-06,-1161147651711.905
2.1000000000000002e-06,-34148468145469.965
3.3100000000000005e-06,-53420540858539.58
4.641000000000001e-06,-68996820610027.6
6.105100000000001e-06,-82937216680088.52
7.715610000000002e-06,-96025441787866.94
9.487171000000002e-06,-108657691739913.06
1.1435888100000002e-05,-121070004414201.39
1.3579476910000003e-05,-133419487153368.73
1.5937424601000003e-05,-145819708500977.94
1.8531167061100006e-05,-158358304894888.84
2.1384283767210007e-05,-171106618887151.84
2.452271214393101e-05,-184125374532801.62
2.7974983358324114e-05,-197468219221892.9
3.177248169415653e-05,-211184042800790.16
3.5949729863572185e-05,-225318559790879.53
4.0544702849929404e-05,-239915428763220.56
4.559917313492235e-05,-255017070870623.94
5.115909044841459e-05,-270665287171108.84
5.727499949325605e-05,-286901738147028.0
6.400249944258165e-05,-303768326989278.75
7.140274938683982e-05,-321307514629126.9
7.954302432552381e-05,-339562585805140.25
8.84973267580762e-05,-358577879748900.06
9.834705943388383e-05,-382297408323013.4
0.00010918176537727222,-1.2367258942126331e+17
0.00012109994191499945,-2.225382399233681e+18
0.0001342099361064994,-1.7774644287348759e+19
0.00014863092971714937,-9.523193112904984e+19
0.00016449402268886432,-3.847405973539517e+20
0.00018194342495775077,-1.1699692115900954e+21
0.00020113776745352586,-1.5983564087251915e+21
0.00022225154419887848,-1.903034551696745e+21
0.00024547669861876636,-1.9957743559199328e+21
0.00027047669861876637,-1.893512901700025e+21
0.0002954766986187664,-1.680250749651396e+21
0.0003204766986187664,-1.424219317814719e+21
0.0003454766986187664,-1.1686371479425512e+21
0.0003704766986187664,-9.368291429708594e+20
0.0003954766986187664,-7.385943856166538e+20
0.00042047669861876644,-5.7557700277683264e+20
0.00044547669861876645,-4.4510509253363637e+20
0.00047047669861876646,-3.426496835346545e+20
0.0004954766986187665,-2.632539883529375e+20
0.0005204766986187664,-2.0227449796913532e+20
0.0005454766986187664,-1.556998002212649e+20
0.0005704766986187663,-1.2023116909664305e+20
0.0005954766986187663,-9.324228304179531e+19
0.0006204766986187663,-7.268767249999931e+19
0.0006454766986187662,-5.6998146659103834e+19
0.0006704766986187662,-4.498213533957613e+19
0.0006954766986187661,-3.5740773678489637e+19
0.0007204766986187661,-2.8598610380594565e+19
0.000745476698618766,-2.3048953879219e+19
0.000770476698618766,-1.8711729958322487e+19
0.000795476698618766,-1.5301482172410794e+19
0.0008204766986187659,-1.2603323955939465e+19
0.0008454766986187659,-1.045498766609044e+19
0.0008704766986187658,-8.733478784163931e+18
0.0008954766986187658,-7.345173612887039e+18
0.0009204766986187657,-6.218475014270854e+18
0.0009454766986187657,-5.298360918847946e+18
0.0009704766986187657,-4.5423305863140925e+18
0.0009954766986187656,-3.9173825722364923e+18
0.0010204766986187657,-3.397754760459363e+18
0.0010454766986187657,-2.9632282086356045e+18
0.0010704766986187658,-2.5978491113501174e+18
0.0010954766986187659,-2.28896174161363e+18
0.001120476698618766,-2.0264734615961697e+18
0.001145476698618766,-1.8022935594248952e+18
0.001170476698618766,-1.6098997445297876e+18
0.0011954766986187661,-1.444019367137756e+18
0.0012204766986187662,-1.3003519490885524e+18
0.0012454766986187663,-1.1753836987984768e+18
0.0012704766986187663,-1.066227829134938e+18
0.0012954766986187664,-9.705016201667695e+17
0.0013204766986187665,-8.862295969983564e+17
0.0013454766986187665,-8.117668054933774e+17
0.0013704766986187666,-7.457377266554047e+17
0.0013954766986187667,-6.869874254066404e+17
0.0014204766986187667,-6.345423141756664e+17
0.0014454766986187668,-5.875785051831657e+17
0.0014704766986187669,-5.4539617802563354e+17
0.001495476698618767,-5.073987346465805e+17
0.001520476698618767,-4.7307578075408326e+17
0.001545476698618767,-4.4198917718710925e+17
0.0015704766986187671,-4.137615644677842e+17
0.0015954766986187672,-3.8806688726355584e+17
0.0016204766986187673,-3.646225420558059e+17
0.0016454766986187673,-3.431828472556295e+17
0.0016704766986187674,-3.235335945814259e+17
0.0016954766986187675,-3.0548748750352006e+17
0.0017204766986187675,-2.888803100177864e+17
0.0017454766986187676,-2.735676987367579e+17
0.0017704766986187676,-2.594224148980229e+17
0.0017954766986187677,-2.4633203202657766e+17
0.0018204766986187678,-2.3419697022953642e+17
0.0018454766986187678,-2.2292882040130826e+17
0.001870476698618768,-2.124489116920135e+17
0.001895476698618768,-2.0268708360821866e+17
0.001920476698618768,-1.9358063077872144e+17
0.001945476698618768,-1.8507339379929696e+17
0.001970476698618768,-1.7711497399570147e+17
0.001995476698618768,-1.6966005355855424e+17
0.0020204766986187677,-1.626678055568603e+17
0.002047976698618768,-1.5547751317427552e+17
0.0020782266986187677,-1.4811895166052726e+17
0.002111501698618768,-1.40626976311056e+17
0.0021481041986187678,-1.3304061541018267e+17
0.002188366948618768,-1.2540231694591853e+17
0.002232655973618768,-1.1775711585416678e+17
0.0022813739011187683,-1.1015168539799013e+17
0.0023349636213687683,-1.026332855505372e+17
0.0023939123136437683,-9.524864266471312e+16
0.0024587558751462684,-8.804280669976507e+16
0.0025300837927990185,-8.105803864795114e+16
0.0026085445022170435,-7.433278227037467e+16
0.002694851282576871,-6.790077090015106e+16
0.0027897887409726813,-6.179031262384994e+16
0.002894219945208073,-5.602378607836932e+16
0.0030090942698670032,-5.061736569344486e+16
0.0031354560269918267,-4.558098064650659e+16
0.003274453959829133,-4.091849739677813e+16
0.0034273516859501694,-3.662810279438646e+16
0.0035955391846833095,-3.2702854099145316e+16
0.0037805454332897636,-2.9131355002306252e+16
0.003984052306756863,-2.5898512914870344e+16
0.0042079098675706725,-2.2986332661710652e+16
0.004454153184465863,-2.037470505293269e+16
0.004725020833050573,-1.8042154693264844e+16
0.005022975246493754,-1.5966519304240334e+16
0.005350725101281253,-1.4125541397785348e+16
0.005711249941547502,-1.2497361714662012e+16
0.006107827265840376,-1.1060911497483406e+16
0.006544062322562537,-9796206863020350.0
0.0070239208849569145,-8684553258437437.0
0.007523920884956915,-7752700268194879.0
0.008023920884956915,-6992027670875075.0
0.008523920884956916,-6361855924477116.0
0.009023920884956916,-5832952432401551.0
0.009523920884956917,-5383906140570860.0
0.010023920884956917,-4998743357524684.0
0.010523920884956918,-4665346683343081.0
0.011023920884956918,-4374384922636494.0
0.011523920884956919,-4118574171115029.0
0.012023920884956919,-3892158095412989.0
0.01252392088495692,-3690536168780962.0
0.01302392088495692,-3509993619118120.0
0.01352392088495692,-3347502469947569.5
0.01402392088495692,-3200573043755740.0
0.014523920884956921,-3067141792285946.5
0.015023920884956922,-2945485621499357.0
0.015523920884956922,-2834155777892356.0
0.01602392088495692,-2731926338293791.0
0.01652392088495692,-2637753719301966.5
0.01702392088495692,-2550744581696855.5
0.017523920884956922,-2470130189989509.5
0.018023920884956923,-2395245780061912.0
0.018523920884956923,-2325513840257408.0
0.019023920884956923,-2260430476674215.5
0.019523920884956924,-2199554226087352.2
0.020023920884956924,-2142496823437599.5
0.020523920884956925,-2088915540755037.2
0.021023920884956925,-2038506797792821.5
0.021523920884956926,-1991000806465929.8
0.022023920884956926,-1946157061439234.0
0.022523920884956927,-1903760526057820.5
0.023023920884956927,-1863618392951664.5
0.023523920884956927,-1825557321610665.5
0.024023920884956928,-1789421073773150.8
0.02452392088495693,-1755068481797503.0
0.02502392088495693,-1722371697237217.2
0.02552392088495693,-1691214675590192.5
0.02602392088495693,-1661491861497169.5
0.02652392088495693,-1633107044382668.2
0.02702392088495693,-1605972359016339.8
0.02752392088495693,-1580007410808415.5
0.02802392088495693,-1555138507856661.2
0.028523920884956932,-1531297984824634.2
0.029023920884956932,-1508423606627593.5
0.029523920884956933,-1486458040574010.0
0.030023920884956933,-1465348388836708.8
0.030523920884956934,-1445045772488493.0
0.031023920884956934,-1425504961515647.0
0.03152392088495693,-1406684044337890.5
0.03202392088495693,-1388544132383042.8
0.03252392088495693,-1371049095395220.8
0.03302392088495693,-1354165323836788.0
0.03352392088495693,-1337861515189583.0
0.03402392088495693,-1322108481420571.2
0.034523920884956934,-1306878975251175.2
0.035023920884956934,-1292147533055204.0
0.035523920884956935,-1277890332742866.8
0.036023920884956935,-1264085064727843.2
0.036523920884956936,-1250710814898002.8
0.037023920884956936,-1237747957997346.2
0.037523920884956936,-1225178060735428.5
0.03802392088495694,-1212983793190158.8
0.03852392088495694,-1201148848098482.2
0.03902392088495694,-1189657866887500.0
0.03952392088495694,-1178496372094046.2
0.04002392088495694,-1167650705277477.2
0.04052392088495694,-1157107970170546.0
0.04102392088495694,-1146855980323595.8
0.04152392088495694,-1136883211066234.5
0.04202392088495694,-1127178755139125.0
0.04252392088495694,-1117732281928502.5
0.04302392088495694,-1108533999768973.9
0.04352392088495694,-1099574621139489.6
0.04402392088495694,-1090845330505763.0
0.04452392088495694,-1082337754528660.9
0.04502392088495694,-1074043934540108.8
0.045523920884956944,-1065956300930656.6
0.046023920884956944,-1058067649463067.0
0.046523920884956944,-1050371119262131.9
0.047023920884956945,-1042860172299790.8
0.047523920884956945,-1035528574408084.9
0.048023920884956946,-1028370377532819.5
0.048523920884956946,-1021379903257800.2
0.04902392088495695,-1014551727374391.5
0.04952392088495695,-1007880665571642.5
0.05002392088495695,-1001361759998112.4
0.05052392088495695,-994990266776373.5
0.05102392088495695,-988761644276091.5
0.05152392088495695,-982671542191288.0
0.05202392088495695,-976715791261003.5
0.05252392088495695,-970890393706613.0
0.05302392088495695,-965191514224960.0
0.05352392088495695,-959615471539287.9
0.05402392088495695,-954158730486207.2
0.05452392088495695,-948817894613813.4
0.05502392088495695,-943589699165072.8
0.05552392088495695,-938471004531856.8
0.05602392088495695,-933458790073627.9
0.05652392088495695,-928550148312799.0
0.057023920884956954,-923742279472873.1
0.057523920884956954,-919032486318322.0
0.058023920884956955,-914418169296898.4
0.058523920884956955,-909896821950583.6
0.059023920884956955,-905466026620197.6
0.059523920884956956,-901123450346765.9
0.060023920884956956,-896866841022305.2
0.06052392088495696,-892694023751721.0
0.06102392088495696,-888602897401604.0
0.06152392088495696,-884591431353971.4
0.06202392088495696,-880657662415533.8
0.06252392088495695,-876799691917736.9
0.06302392088495695,-873015682923498.5
0.06352392088495695,-869303857645033.4
0.06402392088495695,-865662494924724.0
0.06452392088495695,-862089927899368.2
0.06502392088495695,-858584541764565.2
0.06552392088495695,-855144771649466.1
0.06602392088495695,-851769100592331.5
0.06652392088495696,-848456057637332.0
0.06702392088495696,-845204216006557.6
0.06752392088495696,-842012191368469.2
0.06802392088495696,-838878640194246.5
0.06852392088495696,-835802258179325.9
0.06902392088495696,-832781778756063.1
0.06952392088495696,-829815971670897.4
0.07002392088495696,-826903641621045.0
0.07052392088495696,-824043626967312.1
0.07102392088495696,-821234798492809.5
0.07152392088495696,-818476058236332.0
0.07202392088495696,-815766338354818.2
0.07252392088495696,-813104600061136.9
0.07302392088495696,-810489832583096.0
0.07352392088495696,-807921052201772.5
0.07402392088495696,-805397301295305.1
0.07452392088495696,-802917647455344.5
0.07502392088495696,-800481182627146.2
0.07552392088495696,-798087022275292.0
0.07602392088495696,-795734304612354.9
0.07652392088495696,-793422189833754.2
0.07702392088495696,-791149859399400.2
0.07752392088495696,-788916515348545.8
0.07802392088495697,-786721379620382.6
0.07852392088495697,-784563693429039.4
0.07902392088495697,-782442716644199.0
0.07952392088495697,-780357727208209.1
0.08002392088495697,-778308020570594.2
0.08052392088495697,-776292909145078.6
0.08102392088495697,-774311721796320.4
0.08152392088495697,-772363803323659.8
0.08202392088495697,-770448513995976.1
0.08252392088495697,-768565229081514.9
0.08302392088495697,-766713338401825.9
0.08352392088495697,-764892245896784.5
0.08402392088495697,-763101369227018.5
0.08452392088495697,-761340139362300.4
0.08502392088495697,-759608000200135.9
0.08552392088495697,-757904408206171.5
0.08602392088495697,-756228832043656.0
0.08652392088495697,-754580752240275.5
0.08702392088495697,-752959660851959.8
0.08752392088495697,-751365061144752.9
0.08802392088495697,-749796467283399.9
0.08852392088495697,-748253404037643.0
0.08902392088495698,-746735406491783.8
0.08952392088495698,-745242019766619.1
0.09002392088495698,-743772798751896.8
0.09052392088495698,-742327307844173.2
0.09102392088495698,-740905120697757.8
0.09152392088495698,-739505819983538.2
0.09202392088495698,-738128997150472.6
0.09252392088495698,-736774252199378.2
0.09302392088495698,-735441193464775.0
0.09352392088495698,-734129437403469.1
0.09402392088495698,-732838608378513.9
0.09452392088495698,-731568338475638.0
0.09502392088495698,-730318267294399.8
0.09552392088495698,-729088041772467.2
0.09602392088495698,-727877315996036.8
0.09652392088495698,-726685751028168.2
0.09702392088495698,-725513014738098.6
0.09752392088495698,-724358781634537.5
0.09802392088495698,-723222732703274.9
0.09852392088495698,-722104555255577.9
0.09902392088495698,-721003942774816.0
0.09952392088495698,-719920594767814.2
0.1,-718904505159345.9
