t(s),T value at [0.0, 0.006001, 0] (K),T value at [3.061224489795918e-05, 0.006001, 0] (K),T value at [6.122448979591836e-05, 0.006001, 0] (K),T value at [9.183673469387755e-05, 0.006001, 0] (K),T value at [0.00012244897959183673, 0.006001, 0] (K),T value at [0.0001530612244897959, 0.006001, 0] (K),T value at [0.0001836734693877551, 0.006001, 0] (K),T value at [0.00021428571428571427, 0.006001, 0] (K),T value at [0.00024489795918367346, 0.006001, 0] (K),T value at [0.00027551020408163264, 0.006001, 0] (K),T value at [0.0003061224489795918, 0.006001, 0] (K),T value at [0.000336734693877551, 0.006001, 0] (K),T value at [0.0003673469387755102, 0.006001, 0] (K),T value at [0.00039795918367346937, 0.006001, 0] (K),T value at [0.00042857142857142855, 0.006001, 0] (K),T value at [0.00045918367346938773, 0.006001, 0] (K),T value at [0.0004897959183673469, 0.006001, 0] (K),T value at [0.0005204081632653061, 0.006001, 0] (K),T value at [0.0005510204081632653, 0.006001, 0] (K),T value at [0.0005816326530612245, 0.006001, 0] (K),T value at [0.0006122448979591836, 0.006001, 0] (K),T value at [0.0006428571428571428, 0.006001, 0] (K),T value at [0.000673469387755102, 0.006001, 0] (K),T value at [0.0007040816326530612, 0.006001, 0] (K),T value at [0.0007346938775510204, 0.006001, 0] (K),T value at [0.0007653061224489796, 0.006001, 0] (K),T value at [0.0007959183673469387, 0.006001, 0] (K),T value at [0.0008265306122448979, 0.006001, 0] (K),T value at [0.0008571428571428571, 0.006001, 0] (K),T value at [0.0008877551020408163, 0.006001, 0] (K),T value at [0.0009183673469387755, 0.006001, 0] (K),T value at [0.0009489795918367346, 0.006001, 0] (K),T value at [0.0009795918367346938, 0.006001, 0] (K),T value at [0.0010102040816326531, 0.006001, 0] (K),T value at [0.0010408163265306122, 0.006001, 0] (K),T value at [0.0010714285714285713, 0.006001, 0] (K),T value at [0.0011020408163265306, 0.006001, 0] (K),T value at [0.0011326530612244898, 0.006001, 0] (K),T value at [0.001163265306122449, 0.006001, 0] (K),T value at [0.001193877551020408, 0.006001, 0] (K),T value at [0.0012244897959183673, 0.006001, 0] (K),T value at [0.0012551020408163266, 0.006001, 0] (K),T value at [0.0012857142857142856, 0.006001, 0] (K),T value at [0.0013163265306122447, 0.006001, 0] (K),T value at [0.001346938775510204, 0.006001, 0] (K),T value at [0.0013775510204081633, 0.006001, 0] (K),T value at [0.0014081632653061224, 0.006001, 0] (K),T value at [0.0014387755102040815, 0.006001, 0] (K),T value at [0.0014693877551020407, 0.006001, 0] (K),T value at [0.0015, 0.006001, 0] (K)
1e-07,300.03369144558405,300.0336972977037,300.0337098812445,300.033713979386,300.0337158739116,300.0337129495066,300.0337146964539,300.03371683327464,300.0337107877892,300.0337111045472,300.0337166726364,300.03371654341146,300.03371351422,300.033708276222,300.0337110574213,300.0337107286993,300.0337042690739,300.0337102059955,300.03370885548776,300.03371002638676,300.0337073448252,300.0337084970789,300.033708954434,300.03370831825464,300.0337103362906,300.0337075149049,300.03370718053355,300.03370755677736,300.03370786940167,300.0337088763632,300.03371026975384,300.03371325790187,300.03370505751934,300.033707800246,300.0337088211003,300.0337115109609,300.03370990782935,300.03370932602803,300.03370905709437,300.03371019432274,300.0337085364131,300.0337062252201,300.03370964935084,300.0337104810793,300.03369285836345,300.0336954508706,300.03368987057416,300.033690641645,300.03368102608476,300.0336914948043
2.1e-07,300.03364104495824,300.03364304268354,300.0336446772677,300.033645452042,300.0336457411728,300.03364557057864,300.03364589946796,300.03364666157466,300.0336455261695,300.0336454775866,300.0336464084055,300.03364613080197,300.03364572265457,300.03364507396884,300.0336453541733,300.0336444487117,300.0336438633957,300.0336447786861,300.03364423055467,300.03364450690924,300.0336439406236,300.0336442619954,300.03364409372165,300.03364458273535,300.03364453195275,300.0336440253163,300.0336438870106,300.03364460070975,300.0336443783384,300.0336446335576,300.0336447732013,300.03364457680675,300.03364426759174,300.0336449215143,300.0336441585986,300.03364462877136,300.0336445920125,300.0336439189214,300.0336446961638,300.0336447611934,300.033644425593,300.0336449865425,300.03364455547387,300.0336447173487,300.03364257646706,300.0336414934658,300.0336400185007,300.03364118826147,300.03364004158885,300.0336392086606
3.31e-07,300.03229031699544,300.0322917075058,300.0322929209052,300.03229336874927,300.0322936192053,300.0322935663886,300.0322937341091,300.03229418273787,300.03229363441886,300.0322936999466,300.0322940557138,300.032293838732,300.0322936763682,300.0322932270475,300.0322933591536,300.03229263515294,300.0322924959996,300.03229286995247,300.03229254129667,300.0322926028823,300.03229244288565,300.03229262978783,300.03229245751913,300.0322927661714,300.03229268658913,300.03229261226045,300.0322925427811,300.03229290637995,300.03229273459306,300.0322928677312,300.03229290031993,300.0322926383797,300.03229279729624,300.0322930629448,300.0322926600848,300.0322927709654,300.03229279513323,300.0322924439417,300.03229290697845,300.0322928787057,300.032292777562,300.03229316616506,300.0322927702672,300.032292803005,300.03229144681944,300.0322905121606,300.03228966459005,300.0322903124775,300.0322893862738,300.0322888374353
4.6410000000000003e-07,300.03125579114266,300.0312569519448,300.0312579669394,300.03125829954433,300.03125850134666,300.03125845955276,300.03125859799115,300.0312589005721,300.03125853977394,300.03125858998703,300.0312588374925,300.0312586629719,300.0312585494082,300.0312582250573,300.0312582753206,300.0312577182769,300.03125762884514,300.0312578764566,300.03125764346373,300.03125766340884,300.03125760272803,300.03125772022554,300.03125760418396,300.0312577891766,300.031257745552,300.0312577349754,300.0312577060185,300.03125791477214,300.0312577982341,300.0312578926584,300.03125792575753,300.0312577281842,300.03125785283186,300.0312580220923,300.0312577841829,300.03125781861826,300.03125784507887,300.0312576320195,300.0312579181476,300.03125789583544,300.0312578473533,300.03125808802247,300.0312578227951,300.031257797113,300.0312567435861,300.0312560119403,300.0312553399689,300.0312557351553,300.0312550162889,300.0312546258449
6.105100000000001e-07,300.03048139763087,300.0304823898665,300.0304832604008,300.030483524136,300.0304836894904,300.0304836538398,300.0304837775833,300.03048398885534,300.03048373692434,300.03048376870845,300.0304839603386,300.0304838217305,300.03048372863014,300.0304834861605,300.0304834907183,300.0304830457832,300.0304829724673,300.03048315882086,300.03048297817276,300.0304829780841,300.03048295901885,300.03048303892723,300.03048296550367,300.0304830819378,300.0304830570084,300.0304830628964,300.03048304983383,300.0304831818647,300.0304831015441,300.03048317755025,300.03048320979957,300.0304830622587,300.030483152075,300.03048326987044,300.03048311281253,300.0304831229197,300.03048314753937,300.0304830030118,300.0304831956134,300.0304831823423,300.0304831549398,300.0304833085581,300.0304831284097,300.03048306862274,300.03048221543304,300.03048161697876,300.03048105009793,300.03048129890647,300.0304807414526,300.0304804277543
7.715610000000001e-07,300.02987741119114,300.0298782637525,300.0298790238244,300.02987924159356,300.0298793796347,300.02987935132336,300.0298794618614,300.02987961541544,300.02987943214214,300.02987945393085,300.0298796053898,300.0298794949834,300.02987941368156,300.02987922397404,300.0298792038931,300.0298788362824,300.0298787723249,300.0298789203822,300.0298787725326,300.0298787611016,300.0298787632271,300.029878820957,300.0298787754774,300.02987885303713,300.029878837762,300.0298788492149,300.0298788419299,300.02987893176714,300.02987887447966,300.0298789377127,300.02987896709425,300.02987885452984,300.0298789226772,300.02987900816225,300.0298788972649,300.029878898715,300.0298789201588,300.0298788148451,300.02987895385206,300.0298789453167,300.0298789285897,300.02987903060625,300.02987890318224,300.0298788227221,300.0298781132092,300.0298776007321,300.02987711347254,300.0298772694544,300.0298768286266,300.0298765586896
9.487171000000002e-07,300.02938873837456,300.0293894689815,300.0293901394142,300.0293903260954,300.0293904429701,300.0293904222733,300.02939052023487,300.0293906361351,300.0293904980335,300.02939051545246,300.0293906362058,300.02939054706144,300.02939047391055,300.0293903195689,300.029390285476,300.0293899751674,300.0293899181704,300.029390039025,300.0293899136862,300.0293898965982,300.02938990945654,300.0293899536674,300.0293899261439,300.0293899805292,300.02938997098556,300.0293899840161,300.02938997908336,300.02939004335326,300.0293900014582,300.0293900539684,300.0293900798172,300.0293899925515,300.02939004599506,300.0293901107288,300.02939002910307,300.02939002764685,300.02939004554537,300.0293899653659,300.02939007084797,300.02939006428323,300.0293900534693,300.0293901239579,300.02939002989467,300.02938993659694,300.02938933473257,300.0293888815685,300.0293884582376,300.029388551674,300.0293881961033,300.02938795503036
1.1435888100000002e-06,300.0289819784254,300.02898260015644,300.02898319445274,300.02898335995314,300.0289834601728,300.0289834465309,300.0289835328404,300.02898362311356,300.02898351637424,300.02898353202863,300.028983628916,300.02898355569295,300.02898348873595,300.02898335959156,300.02898331671815,300.0289830514217,300.0289830001153,300.0289830998202,300.0289829915518,300.02898297227046,300.02898298986895,300.028983025776,300.02898300977307,300.0289830496698,300.0289830439613,300.02898305683686,300.0289830532444,300.02898310071885,300.0289830697926,300.02898311284764,300.0289831350126,300.02898306680913,300.0289831093952,300.02898316031957,300.02898309857704,300.02898309637953,300.0289831110688,300.0289830483398,300.02898313108585,300.02898312534217,300.02898311796747,300.0289831685635,300.02898309618865,300.0289829947501,300.0289824763772,300.0289820673256,300.0289816966908,300.0289817458314,300.0289814539916,300.02898123433505
1.3579476910000003e-06,300.0286358883756,300.0286364127615,300.0286369405685,300.028637091354,300.0286371783871,300.0286371708997,300.02863724668487,300.02863731874476,300.0286372350323,300.0286372497769,300.02863732798687,300.02863726683654,300.02863720481923,300.0286370946853,300.0286370457518,300.02863681723795,300.0286367706381,300.02863685293136,300.0286367588376,300.0286367391978,300.02863675806736,300.0286367888152,300.0286367802032,300.0286368106965,300.0286368077317,300.0286368196814,300.02863681713103,300.02863685299513,300.02863683026794,300.0286368650399,300.0286368836464,300.02863683020195,300.02863686441776,300.02863690567176,300.02863685802953,300.0286368558974,300.02863686798077,300.0286368180059,300.0286368843049,300.0286368790941,300.02863687378624,300.02863691141533,300.0286368534338,300.0286367468947,300.028636295074,300.02863592109406,300.02863559456836,300.0286356111275,300.0286353678235,300.0286351655395
1.5937424601000005e-06,300.02833628996365,300.0283367281288,300.0283371969721,300.02833733715966,300.02833741370443,300.0283374114057,300.0283374778506,300.02833753643705,300.0283374704313,300.0283374843531,300.0283375478594,300.0283374960726,300.02833743816393,300.0283373429317,300.02833728958103,300.02833709186905,300.02833704912786,300.0283371166511,300.0283370350351,300.0283370158618,300.028337034058,300.02833706148573,300.02833705760634,300.0283370818254,300.0283370808701,300.02833709159665,300.0283370899376,300.02833711758717,300.02833710113225,300.02833712879544,300.028337144157,300.0283371022931,300.02833712995016,300.0283371640612,300.02833712670224,300.0283371249327,300.02833713499416,300.02833709465114,300.02833714848947,300.0283371438507,300.0283371398224,300.02833716869105,300.0283371203587,300.02833701090026,300.02833661328987,300.02833626872365,300.0283359794188,300.02833597143587,300.02833576561375,300.0283355783248
1.8531167061100007e-06,300.02807332217725,300.02807368501595,300.02807410113166,300.0280742332692,300.0280743014249,300.02807430339953,300.02807436165574,300.02807440993956,300.0280743579641,300.0280743709228,300.0280744227626,300.02807437842813,300.0280743241097,300.02807424077537,300.02807418422753,300.0280740126574,300.0280739730774,300.028074027911,300.0280739575443,300.0280739391459,300.0280739556502,300.02807398078295,300.0280739799246,300.028073999869,300.0280740003792,300.02807400982925,300.0280740089196,300.0280740307203,300.0280740190808,300.0280740407756,300.02807405331987,300.02807402057095,300.0280740430695,300.02807407165653,300.02807404195704,300.0280740406524,300.0280740491514,300.02807401624625,300.0280740603445,300.0280740563745,300.0280740531634,300.0280740758684,300.028074033988,300.0280739233178,300.02807357063506,300.02807325174365,300.028072993945,300.0280729672865,300.02807279071624,300.02807261689253
2.138428376721001e-06,300.02783988669506,300.0278401846787,300.0278405534234,300.0278406790221,300.02784074042603,300.02784074585077,300.02784079698813,300.02784083720474,300.02784079650445,300.0278408083661,300.02784085085716,300.02784081259546,300.0278407615724,300.0278406877934,300.02784062910973,300.02784047985983,300.0278404429032,300.02784048679155,300.02784042657214,300.02784040905385,300.0278404234052,300.0278404467773,300.02784044784465,300.02784046482384,300.0278404663805,300.02784047462075,300.0278404743175,300.02784049195094,300.0278404839778,300.02784050076787,300.02784051096336,300.0278404853652,300.02784050380995,300.02784052797483,300.0278405040882,300.0278405032667,300.0278405105339,300.02784048346973,300.0278405197929,300.02784051654373,300.02784051386965,300.02784053204016,300.02784049439583,300.02784038391525,300.0278400689964,300.02783977316494,300.0278395420443,300.0278395011943,300.0278393476476,300.02783918619605
2.4522712143931014e-06,300.02763072438404,300.02763096729836,300.02763129337177,300.0276314132611,300.0276314692015,300.02763147735726,300.0276315223378,300.0276315561462,300.02763152453065,300.02763153523574,300.0276315701544,300.02763153692905,300.0276314890429,300.02763142294975,300.0276313631129,300.02763123295443,300.0276311982219,300.0276312326686,300.0276311814985,300.0276311649211,300.02763117699124,300.0276311988533,300.0276312011563,300.02763121603743,300.02763121831674,300.0276312254664,300.0276312256384,300.02763124029093,300.0276312350676,300.02763124791295,300.02763125621107,300.02763123618735,300.0276312514488,300.0276312719896,300.0276312525948,300.0276312522303,300.0276312584971,300.0276312360835,300.02763126610995,300.02763126357036,300.0276312612566,300.02763127593136,300.02763124096134,300.0276311318281,300.02763084903154,300.02763057432014,300.02763036577755,300.02763031426144,300.02763017897155,300.027630029022
2.7974983358324118e-06,300.02744184234865,300.02744203908594,300.02744232667146,300.0274424412344,300.0274424927386,300.027442503012,300.0274425426797,300.0274425713609,300.0274425470388,300.0274425565999,300.0274425853203,300.0274425563129,300.02744251146834,300.0274424515775,300.027442391494,300.0274422776672,300.02744224486383,300.0274422711798,300.0274422279495,300.02744221238504,300.02744222224226,300.0274422426902,300.02744224580425,300.0274422591614,300.0274422619168,300.02744226811245,300.0274422686484,300.02744228113824,300.02744227793823,300.02744228768125,300.02744229448047,300.02744227877383,300.0274422915294,300.02744230905716,300.0274422931944,300.0274422932351,300.0274422986646,300.02744227999807,300.02744230487383,300.0274423029824,300.02744230091395,300.02744231276347,300.02744227936375,300.0274421725129,300.0274419173251,300.0274416622063,300.02744147277417,300.0274414133985,300.0274412926883,300.0274411534816
3.177248169415653e-06,300.02727014484725,300.02727030328776,300.0272705561548,300.02727066548744,300.02727071338336,300.0272707252643,300.0272707603464,300.0272707849118,300.02727076641213,300.0272707748905,300.02727079848853,300.0272707730224,300.02727073113624,300.0272706762923,300.0272706167723,300.0272705169182,300.02727048581977,300.02727050515665,300.027270468772,300.0272704543063,300.02727046213045,300.02727048118396,300.02727048485457,300.0272704970646,300.02727050011174,300.0272705054909,300.02727050630057,300.02727051717613,300.0272705154313,300.02727052279056,300.0272705284215,300.0272705160435,300.0272705268116,300.02727054181463,300.02727052877435,300.02727052915486,300.0272705338666,300.0272705182506,300.02727053888407,300.02727053755063,300.0272705356515,300.02727054510973,300.02727051251054,300.0272704086653,300.02727017743064,300.0272699406292,300.0272697674033,300.0272697024061,300.0272695934233,300.02726946425315
