E=0.950,Desorbed=133068630362166.7,ExportTimes=[0.001, 0.002, 0.0025, 0.005, 0.0075, 0.01, 0.025, 0.05, 0.1]
0.000000000000000000e+00,4.129449882034834506e+21
3.061224489795918210e-05,4.133476971310111261e+21
6.122448979591836420e-05,4.146172624524214272e+21
9.183673469387754629e-05,4.165341291543698866e+21
1.224489795918367284e-04,4.189521319731799261e+21
1.530612244897959105e-04,4.220409727627959992e+21
1.836734693877550926e-04,4.255720674997413872e+21
2.142857142857142747e-04,4.291571780137765044e+21
2.448979591836734568e-04,4.328888514411886019e+21
2.755102040816326389e-04,4.367266566706061378e+21
3.061224489795918210e-04,4.403690275614347493e+21
3.367346938775510031e-04,4.436176960618674258e+21
3.673469387755101852e-04,4.464479724151259529e+21
3.979591836734693673e-04,4.489822937882942243e+21
4.285714285714285494e-04,4.511001096696785011e+21
4.591836734693877315e-04,4.527808925100143542e+21
4.897959183673469136e-04,4.541166519783949074e+21
5.204081632653060957e-04,4.551335694786562621e+21
5.510204081632652778e-04,4.559016359999315640e+21
5.816326530612244599e-04,4.564647070491011449e+21
6.122448979591836420e-04,4.568591866107800846e+21
6.428571428571428241e-04,4.571207064747686494e+21
6.734693877551020062e-04,4.572861186772843364e+21
7.040816326530611883e-04,4.573869627940319265e+21
7.346938775510203704e-04,4.574466029948862202e+21
7.653061224489795525e-04,4.574809426094781366e+21
7.959183673469387345e-04,4.575002236076086002e+21
8.265306122448979166e-04,4.575107884647454343e+21
8.571428571428570987e-04,4.575164497615900377e+21
8.877551020408162808e-04,4.575194390921824698e+21
9.183673469387754629e-04,4.575210144873610478e+21
9.489795918367346450e-04,4.575218447646171595e+21
9.795918367346938271e-04,4.575222769455939977e+21
1.010204081632653118e-03,4.575224989376096764e+21
1.040816326530612191e-03,4.575226136515046277e+21
1.071428571428571265e-03,4.575226747307817959e+21
1.102040816326530556e-03,4.575227088020320551e+21
1.132653061224489846e-03,4.575227288651427217e+21
1.163265306122448920e-03,4.575227413477738938e+21
1.193877551020407993e-03,4.575227495274776101e+21
1.224489795918367284e-03,4.575227551434928554e+21
1.255102040816326574e-03,4.575227591595087364e+21
1.285714285714285648e-03,4.575227621333107999e+21
1.316326530612244722e-03,4.575227644014391984e+21
1.346938775510204012e-03,4.575227661749801976e+21
1.377551020408163303e-03,4.575227675910902645e+21
1.408163265306122377e-03,4.575227687417804227e+21
1.438775510204081450e-03,4.575227696905651749e+21
1.469387755102040741e-03,4.575227704824175264e+21
1.500000000000000031e-03,4.575227711499060904e+21
